hours,200yr,500yr,1000yr,10000yr,PMF
34.58333333325572,84.50952540401768,102.06928162715596,114.95734386251361,162.3833703261095,251.71782050610003
34.66666666668607,82.13924436430483,99.345549239392,112.09859539295209,158.95468912911198,246.11992297900053
34.74999999994179,79.7978322563767,96.60321837928414,109.27583405208667,155.56321118937268,240.68060043413584
34.83333333337214,77.49219104702829,93.85363593894786,106.4689385664835,152.20966197049597,235.39357536956976
34.91666666662786,75.22729966399703,91.11167495029817,103.65878516508585,148.8908174030911,230.25229569302036
35.00000000005821,73.00630987080075,88.39263245257676,100.83255735625171,145.59379987211605,225.24982021294545
35.08333333331393,70.83073489258672,85.70991892973842,97.98653741775976,142.2886447629375,220.3787724462412
35.16666666674428,68.70071068269465,83.07377562513247,95.12577368268747,138.91925745666276,215.63137918558428
35.25,66.61530810183486,80.4909075240002,92.26153349679588,135.44574651094968,210.99958287812058
35.33333333325572,64.57287004688213,77.96474512536838,89.40797911049516,131.92724919473594,206.47519894032263
35.41666666668607,62.571345051351656,75.49604657476067,86.5792329533756,128.40771832383803,202.05009374521734
35.49999999994179,60.60859021447064,73.08362122567516,83.78740331059379,124.91676143660189,197.71636425354376
35.58333333337214,58.68262163485336,70.72503803112257,81.04162977555134,121.4718734114578,193.4665012043165
35.66666666662786,56.79179862473339,68.41724773814896,78.34793854832974,118.07964846306874,189.29352539359317
35.75000000005821,54.93493707528523,66.15708966655862,75.70960681904381,114.73512244973833,185.19110286072817
35.83333333331393,53.111355705012784,63.94167633468199,73.12777397084804,111.42191536371661,181.15365808987266
35.91666666674428,51.320865300624476,61.76865991660293,70.60211505951207,108.11640724644994,177.17650235558412
36.0,49.56371483747136,59.636389786275686,68.13146654875126,104.79555719746577,173.25597630016614
36.08333333325572,47.84050957924433,57.54397389104086,65.71434879025102,101.44473840108647,169.3895811645367
36.16666666668607,46.152115381747244,55.49125972375741,63.349363880834005,98.06208377352158,165.57605137547822
36.24999999994179,44.499561109007345,53.478753142702274,61.03546715352272,94.65824383199008,161.81530517915354
36.33333333337214,42.88394801473072,51.507494622427814,58.77212171450309,91.25275693427244,158.10817128820935
36.41666666662786,41.30637178114171,49.57891224185034,56.559352108703294,87.86913857544383,154.4554845722803
36.50000000005821,39.767860088866684,47.69466881296286,54.39771724202461,84.53049201514546,150.85534221239567
36.58333333331393,38.26932635001932,45.85651730544831,52.28822464962416,81.25654124790003,147.29757933897554
36.66666666674428,36.811538634498106,44.06617465887061,50.23220812356179,78.0622405201831,143.75605222483566
36.75,35.39510181202462,42.325219849684245,48.231188818063885,74.95763430545554,140.1792025034371
36.83333333325572,34.020450422688995,40.63501827962593,46.28673661068373,71.94849344373421,136.49766409404714
36.91666666668607,32.68784966351693,38.99667155952777,44.400344272176284,69.03729771893708,132.75719837925067
36.99999999994179,31.397402027945077,37.41098973557413,42.573322555149275,66.22425940802529,129.0165805920609
37.08333333337214,30.14905746134054,35.878481912983176,40.80672024407977,63.508211829489056,125.31482511736203
37.16666666662786,28.94262531631678,34.39936091999925,39.10126990235378,60.88728820411907,121.67460615190213
37.25000000005821,27.77778684007869,32.97355790719113,37.457357661936314,58.35938225130542,118.10408231131632
37.33333333331393,26.65410735192936,31.600743369840977,35.87501390470834,55.922418273747496,114.59705209795756
37.41666666674428,25.57104763770259,30.28035182033088,34.353920947692515,53.57447380522722,111.13468631843647
37.5,24.527974379436863,29.011608077486066,32.893433685119746,51.31380014919394,107.69157352561012
37.58333333325572,23.524169646383108,27.793553789135434,31.49260937273841,49.138781295898525,104.24465712835035
37.66666666668607,22.558839601263386,26.625073318793838,30.150243201775396,47.04786365444767,100.78098048228232
