time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
46.5833,02JAN2000 22:35:00,9.752,9.752,23.276,23.278,85.0,23.0,9.752,0.314
46.6667,02JAN2000 22:40:00,9.506,9.506,23.272,23.274,85.0,23.0,9.506,0.308
46.75,02JAN2000 22:45:00,9.375,9.375,23.267,23.271,85.0,23.0,9.375,0.307
46.8333,02JAN2000 22:50:00,8.964,8.964,23.265,23.264,85.0,23.0,8.964,0.295
46.9167,02JAN2000 22:55:00,8.859,8.859,23.261,23.262,85.0,23.0,8.859,0.294
47.0,02JAN2000 23:00:00,8.585,8.585,23.257,23.261,85.0,23.0,8.585,0.287
47.0833,02JAN2000 23:05:00,8.444,8.444,23.252,23.257,85.0,23.0,8.444,0.284
47.1667,02JAN2000 23:10:00,8.158,8.158,23.249,23.253,85.0,23.0,8.158,0.276
47.25,02JAN2000 23:15:00,8.104,8.104,23.246,23.251,85.0,23.0,8.103,0.276
47.3333,02JAN2000 23:20:00,7.8,7.8,23.243,23.247,85.0,23.0,7.8,0.267
47.4167,02JAN2000 23:25:00,7.575,7.575,23.24,23.243,85.0,23.0,7.575,0.261
47.5,02JAN2000 23:30:00,7.427,7.427,23.236,23.24,85.0,23.0,7.427,0.258
47.5833,02JAN2000 23:35:00,7.279,7.279,23.233,23.238,85.0,23.0,7.279,0.254
47.6667,02JAN2000 23:40:00,7.115,7.115,23.229,23.235,85.0,23.0,7.115,0.25
47.75,02JAN2000 23:45:00,6.944,6.944,23.226,23.233,85.0,23.0,6.944,0.246
47.8333,02JAN2000 23:50:00,6.78,6.78,23.223,23.23,85.0,23.0,6.78,0.241
47.9167,02JAN2000 23:55:00,6.623,6.623,23.22,23.227,85.0,23.0,6.623,0.237
48.0,03JAN2000 00:00:00,6.47,6.47,23.216,23.224,85.0,23.0,6.47,0.233
48.0833,03JAN2000 00:05:00,6.321,6.321,23.213,23.222,85.0,23.0,6.321,0.229
48.1667,03JAN2000 00:10:00,6.175,6.175,23.21,23.219,85.0,23.0,6.175,0.225
48.25,03JAN2000 00:15:00,6.033,6.033,23.207,23.216,85.0,23.0,6.033,0.221
48.3333,03JAN2000 00:20:00,5.896,5.896,23.204,23.214,85.0,23.0,5.896,0.217
48.4167,03JAN2000 00:25:00,5.762,5.762,23.201,23.212,85.0,23.0,5.762,0.214
48.5,03JAN2000 00:30:00,5.632,5.632,23.199,23.209,85.0,23.0,5.632,0.21
48.5833,03JAN2000 00:35:00,5.505,5.505,23.196,23.207,85.0,23.0,5.505,0.206
48.6667,03JAN2000 00:40:00,5.384,5.384,23.193,23.204,85.0,23.0,5.384,0.203
48.75,03JAN2000 00:45:00,5.264,5.264,23.19,23.201,85.0,23.0,5.264,0.2
48.8333,03JAN2000 00:50:00,5.146,5.146,23.187,23.198,85.0,23.0,5.146,0.196
48.9167,03JAN2000 00:55:00,5.029,5.029,23.185,23.195,85.0,23.0,5.029,0.193
49.0,03JAN2000 01:00:00,4.916,4.916,23.182,23.193,85.0,23.0,4.916,0.19
49.0833,03JAN2000 01:05:00,4.804,4.804,23.179,23.19,85.0,23.0,4.804,0.186
49.1667,03JAN2000 01:10:00,4.695,4.695,23.177,23.187,85.0,23.0,4.695,0.183
49.25,03JAN2000 01:15:00,4.59,4.59,23.174,23.184,85.0,23.0,4.59,0.18
49.3333,03JAN2000 01:20:00,4.486,4.486,23.171,23.181,85.0,23.0,4.486,0.177
49.4167,03JAN2000 01:25:00,4.385,4.385,23.169,23.179,85.0,23.0,4.385,0.174
49.5,03JAN2000 01:30:00,4.286,4.286,23.166,23.176,85.0,23.0,4.286,0.171
49.5833,03JAN2000 01:35:00,4.191,4.191,23.164,23.173,85.0,23.0,4.191,0.168
49.6667,03JAN2000 01:40:00,4.128,4.128,23.161,23.173,85.0,23.0,4.128,0.166
49.75,03JAN2000 01:45:00,3.996,3.996,23.159,23.167,85.0,23.0,3.996,0.162
49.8333,03JAN2000 01:50:00,3.947,3.947,23.156,23.167,85.0,23.0,3.947,0.16
49.9167,03JAN2000 01:55:00,3.854,3.854,23.155,23.163,85.0,23.0,3.854,0.157
50.0,03JAN2000 02:00:00,3.79,3.79,23.152,23.163,85.0,23.0,3.789,0.155
50.0833,03JAN2000 02:05:00,3.691,3.691,23.15,23.16,85.0,23.0,3.691,0.152
50.1667,03JAN2000 02:10:00,3.615,3.615,23.148,23.156,85.0,23.0,3.615,0.15
50.25,03JAN2000 02:15:00,3.545,3.545,23.146,23.156,85.0,23.0,3.545,0.147
50.3333,03JAN2000 02:20:00,3.472,3.472,23.144,23.153,85.0,23.0,3.472,0.145
50.4167,03JAN2000 02:25:00,3.386,3.386,23.142,23.15,85.0,23.0,3.386,0.142
50.5,03JAN2000 02:30:00,3.317,3.317,23.14,23.149,85.0,23.0,3.316,0.14
50.5833,03JAN2000 02:35:00,3.238,3.238,23.139,23.145,85.0,23.0,3.238,0.137
50.6667,03JAN2000 02:40:00,3.192,3.192,23.136,23.145,85.0,23.0,3.192,0.136
50.75,03JAN2000 02:45:00,3.124,3.124,23.134,23.142,85.0,23.0,3.124,0.133
50.8333,03JAN2000 02:50:00,3.074,3.074,23.132,23.142,85.0,23.0,3.074,0.132
50.9167,03JAN2000 02:55:00,3.015,3.015,23.131,23.14,85.0,23.0,3.015,0.13
51.0,03JAN2000 03:00:00,2.936,2.936,23.129,23.135,85.0,23.0,2.936,0.127
51.0833,03JAN2000 03:05:00,2.876,2.876,23.127,23.133,85.0,23.0,2.876,0.125
51.1667,03JAN2000 03:10:00,2.841,2.841,23.125,23.135,85.0,23.0,2.841,0.124
51.25,03JAN2000 03:15:00,2.754,2.754,23.124,23.129,85.0,23.0,2.754,0.12
51.3333,03JAN2000 03:20:00,2.914,2.914,23.119,23.142,85.0,23.0,2.914,0.128
51.4167,03JAN2000 03:25:00,2.842,2.842,23.119,23.142,85.0,23.0,2.842,0.125
51.5,03JAN2000 03:30:00,2.789,2.789,23.117,23.14,85.0,23.0,2.788,0.123
51.5833,03JAN2000 03:35:00,2.301,2.301,23.123,23.109,85.0,23.0,2.301,0.102
51.6667,03JAN2000 03:40:00,2.563,2.563,23.112,23.145,85.0,23.0,2.563,0.114
51.75,03JAN2000 03:45:00,2.638,2.638,23.113,23.137,85.0,23.0,2.638,0.117
51.8333,03JAN2000 03:50:00,2.587,2.587,23.113,23.136,85.0,23.0,2.587,0.115
51.9167,03JAN2000 03:55:00,2.363,2.363,23.111,23.112,85.0,23.0,2.363,0.106
52.0,03JAN2000 04:00:00,2.71,2.71,23.115,23.118,85.0,23.0,2.71,0.12
52.0833,03JAN2000 04:05:00,2.836,2.836,23.125,23.14,85.0,23.0,2.836,0.126
52.1667,03JAN2000 04:10:00,2.746,2.746,23.087,23.0,85.0,23.0,2.746,0.126
52.25,03JAN2000 04:15:00,2.455,2.455,23.102,23.144,85.0,23.0,2.455,0.11
52.3333,03JAN2000 04:20:00,1.179,1.179,23.128,23.0,85.0,23.0,1.179,0.066
52.4167,03JAN2000 04:25:00,2.102,2.102,23.11,23.072,85.0,23.0,2.102,0.096
52.5,03JAN2000 04:30:00,2.203,2.203,23.115,23.082,85.0,23.0,2.203,0.099
52.5833,03JAN2000 04:35:00,2.064,2.064,23.11,23.09,85.0,23.0,2.064,0.093
52.6667,03JAN2000 04:40:00,2.255,2.255,23.109,23.147,85.0,23.0,2.254,0.107
52.75,03JAN2000 04:45:00,1.949,1.949,23.109,23.104,85.0,23.0,1.949,0.099
52.8333,03JAN2000 04:50:00,2.214,2.214,23.134,23.111,85.0,23.0,2.213,0.118
52.9167,03JAN2000 04:55:00,2.527,2.527,23.096,23.157,85.0,23.0,2.527,0.139
53.0,03JAN2000 05:00:00,2.187,2.187,23.101,23.0,85.0,23.0,2.187,0.119
53.0833,03JAN2000 05:05:00,1.914,1.914,23.097,23.0,85.0,23.0,1.913,0.107
53.1667,03JAN2000 05:10:00,1.977,1.977,23.11,23.0,85.0,23.0,1.976,0.11
53.25,03JAN2000 05:15:00,1.809,1.809,23.091,23.0,85.0,23.0,1.809,0.104
53.3333,03JAN2000 05:20:00,1.737,1.737,23.088,23.0,85.0,23.0,1.737,0.1
53.4167,03JAN2000 05:25:00,1.701,1.701,23.089,23.0,85.0,23.0,1.701,0.097
53.5,03JAN2000 05:30:00,1.531,1.531,23.085,23.0,85.0,23.0,1.531,0.089
53.5833,03JAN2000 05:35:00,1.949,1.949,23.08,23.0,85.0,23.0,1.948,0.123
53.6667,03JAN2000 05:40:00,1.57,1.57,23.087,23.0,85.0,23.0,1.57,0.09
53.75,03JAN2000 05:45:00,1.776,1.776,23.072,23.0,85.0,23.0,1.776,0.114
53.8333,03JAN2000 05:50:00,1.731,1.731,23.074,23.0,85.0,23.0,1.731,0.112
53.9167,03JAN2000 05:55:00,1.701,1.701,23.068,23.0,85.0,23.0,1.701,0.11
54.0,03JAN2000 06:00:00,1.683,1.683,23.07,23.0,85.0,23.0,1.683,0.109
54.0833,03JAN2000 06:05:00,1.733,1.733,23.074,23.0,85.0,23.0,1.733,0.111
54.1667,03JAN2000 06:10:00,1.617,1.617,23.069,23.0,85.0,23.0,1.617,0.106
54.25,03JAN2000 06:15:00,1.428,1.428,23.07,23.0,85.0,23.0,1.428,0.089
54.3333,03JAN2000 06:20:00,1.199,1.199,23.094,23.0,85.0,23.0,1.199,0.065
54.4167,03JAN2000 06:25:00,1.739,1.739,23.068,23.0,85.0,23.0,1.739,0.111
54.5,03JAN2000 06:30:00,1.27,1.27,23.079,23.0,85.0,23.0,1.27,0.075
54.5833,03JAN2000 06:35:00,1.237,1.237,23.071,23.0,85.0,23.0,1.237,0.077
54.6667,03JAN2000 06:40:00,1.399,1.399,23.066,23.0,85.0,23.0,1.399,0.093
54.75,03JAN2000 06:45:00,1.386,1.386,23.066,23.0,85.0,23.0,1.386,0.092
54.8333,03JAN2000 06:50:00,1.353,1.353,23.065,23.0,85.0,23.0,1.353,0.09
54.9167,03JAN2000 06:55:00,1.324,1.324,23.064,23.0,85.0,23.0,1.324,0.089
55.0,03JAN2000 07:00:00,1.296,1.296,23.063,23.0,85.0,23.0,1.296,0.087
55.0833,03JAN2000 07:05:00,1.27,1.27,23.062,23.0,85.0,23.0,1.27,0.086
55.1667,03JAN2000 07:10:00,1.245,1.245,23.062,23.0,85.0,23.0,1.245,0.084
55.25,03JAN2000 07:15:00,1.177,1.177,23.065,23.0,85.0,23.0,1.177,0.078
55.3333,03JAN2000 07:20:00,1.221,1.221,23.06,23.0,85.0,23.0,1.221,0.084
55.4167,03JAN2000 07:25:00,1.24,1.24,23.058,23.0,85.0,23.0,1.239,0.085
55.5,03JAN2000 07:30:00,1.283,1.283,23.059,23.0,85.0,23.0,1.283,0.086
55.5833,03JAN2000 07:35:00,1.146,1.146,23.056,23.0,85.0,23.0,1.146,0.078
55.6667,03JAN2000 07:40:00,1.065,1.065,23.061,23.0,85.0,23.0,1.065,0.07
55.75,03JAN2000 07:45:00,1.044,1.044,23.059,23.0,85.0,23.0,1.044,0.069
55.8333,03JAN2000 07:50:00,1.164,1.164,23.055,23.0,85.0,23.0,1.164,0.081
55.9167,03JAN2000 07:55:00,1.001,1.001,23.049,23.0,85.0,23.0,1.001,0.068
56.0,03JAN2000 08:00:00,1.047,1.047,23.049,23.0,85.0,23.0,1.047,0.072
56.0833,03JAN2000 08:05:00,1.159,1.159,23.055,23.0,85.0,23.0,1.159,0.08
56.1667,03JAN2000 08:10:00,1.031,1.031,23.049,23.0,85.0,23.0,1.031,0.071
56.25,03JAN2000 08:15:00,1.014,1.014,23.06,23.0,85.0,23.0,1.014,0.065
56.3333,03JAN2000 08:20:00,1.101,1.101,23.051,23.0,85.0,23.0,1.101,0.076
56.4167,03JAN2000 08:25:00,1.445,1.445,23.08,23.0,85.0,23.0,1.445,0.096
56.5,03JAN2000 08:30:00,1.014,1.014,23.046,23.0,85.0,23.0,1.014,0.069
56.5833,03JAN2000 08:35:00,1.187,1.187,23.058,23.0,85.0,23.0,1.187,0.082
56.6667,03JAN2000 08:40:00,0.949,0.949,23.068,23.0,85.0,23.0,0.949,0.062
56.75,03JAN2000 08:45:00,0.977,0.977,23.058,23.0,85.0,23.0,0.977,0.065
56.8333,03JAN2000 08:50:00,0.888,0.888,23.059,23.0,85.0,23.0,0.888,0.057
56.9167,03JAN2000 08:55:00,0.875,0.875,23.058,23.0,85.0,23.0,0.875,0.057
57.0,03JAN2000 09:00:00,0.862,0.862,23.057,23.0,85.0,23.0,0.862,0.056
57.0833,03JAN2000 09:05:00,0.933,0.933,23.047,23.0,85.0,23.0,0.933,0.064
57.1667,03JAN2000 09:10:00,0.846,0.846,23.059,23.0,85.0,23.0,0.846,0.055
57.25,03JAN2000 09:15:00,0.202,0.202,23.079,23.0,85.0,23.0,0.202,0.022
57.3333,03JAN2000 09:20:00,0.893,0.893,23.048,23.0,85.0,23.0,0.893,0.062
57.4167,03JAN2000 09:25:00,0.967,0.967,23.046,23.0,85.0,23.0,0.967,0.069
57.5,03JAN2000 09:30:00,0.655,0.655,23.06,23.0,85.0,23.0,0.655,0.042
57.5833,03JAN2000 09:35:00,0.934,0.934,23.05,23.0,85.0,23.0,0.934,0.066
57.6667,03JAN2000 09:40:00,0.866,0.866,23.051,23.0,85.0,23.0,0.866,0.06
57.75,03JAN2000 09:45:00,0.854,0.854,23.051,23.0,85.0,23.0,0.853,0.06
57.8333,03JAN2000 09:50:00,0.955,0.955,23.045,23.0,85.0,23.0,0.955,0.068
57.9167,03JAN2000 09:55:00,0.841,0.841,23.05,23.0,85.0,23.0,0.841,0.059
58.0,03JAN2000 10:00:00,0.82,0.82,23.05,23.0,85.0,23.0,0.82,0.058
58.0833,03JAN2000 10:05:00,0.802,0.802,23.049,23.0,85.0,23.0,0.802,0.056
58.1667,03JAN2000 10:10:00,0.784,0.784,23.048,23.0,85.0,23.0,0.784,0.055
58.25,03JAN2000 10:15:00,0.768,0.768,23.048,23.0,85.0,23.0,0.768,0.054
58.3333,03JAN2000 10:20:00,0.739,0.739,23.042,23.0,85.0,23.0,0.739,0.053
58.4167,03JAN2000 10:25:00,0.74,0.74,23.047,23.0,85.0,23.0,0.74,0.053
58.5,03JAN2000 10:30:00,0.725,0.725,23.046,23.0,85.0,23.0,0.725,0.052
58.5833,03JAN2000 10:35:00,0.713,0.713,23.046,23.0,85.0,23.0,0.713,0.051
58.6667,03JAN2000 10:40:00,0.701,0.701,23.045,23.0,85.0,23.0,0.701,0.05
58.75,03JAN2000 10:45:00,0.691,0.691,23.045,23.0,85.0,23.0,0.691,0.049
58.8333,03JAN2000 10:50:00,0.68,0.68,23.044,23.0,85.0,23.0,0.68,0.049
58.9167,03JAN2000 10:55:00,0.022,0.022,23.066,23.0,85.0,23.0,0.022,0.008
59.0,03JAN2000 11:00:00,0.642,0.642,23.041,23.0,85.0,23.0,0.642,0.046
59.0833,03JAN2000 11:05:00,0.632,0.632,23.041,23.0,85.0,23.0,0.632,0.046
59.1667,03JAN2000 11:10:00,0.7,0.7,23.044,23.0,85.0,23.0,0.7,0.051
59.25,03JAN2000 11:15:00,0.727,0.727,23.039,23.0,85.0,23.0,0.727,0.053
59.3333,03JAN2000 11:20:00,0.492,0.492,23.047,23.0,85.0,23.0,0.492,0.038
59.4167,03JAN2000 11:25:00,0.631,0.631,23.043,23.0,85.0,23.0,0.631,0.046
59.5,03JAN2000 11:30:00,0.639,0.639,23.045,23.0,85.0,23.0,0.639,0.046
59.5833,03JAN2000 11:35:00,0.362,0.362,23.05,23.0,85.0,23.0,0.362,0.028
59.6667,03JAN2000 11:40:00,0.506,0.506,23.043,23.0,85.0,23.0,0.506,0.035
59.75,03JAN2000 11:45:00,0.601,0.601,23.041,23.0,85.0,23.0,0.601,0.044
59.8333,03JAN2000 11:50:00,0.487,0.487,23.042,23.0,85.0,23.0,0.487,0.034
59.9167,03JAN2000 11:55:00,0.547,0.547,23.038,23.0,85.0,23.0,0.546,0.039
60.0,03JAN2000 12:00:00,0.668,0.668,23.038,23.0,85.0,23.0,0.668,0.049
